matricula,p1,p2,p3,final,alumno,clave_asig,asignatura,seccion,periodo,num_docente,docente
WNOFOOO1F,9.0,5.0,9.0,7.0,Adam Burke,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOONON,7.0,5.0,7.0,7.0,Cindy Jenkins,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOONF3,9.0,6.0,7.0,7.0,Ashley Thomas,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOONF3,8.0,6.0,8.0,8.0,Jacqueline Gonzales,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO11,2.0,1.0,1.0,2.0,Samantha Johnson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOOFN,10.0,6.0,9.0,10.0,Helen Wilson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOONO1,7.0,5.0,1.0,4.0,Andrew Harmon,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOOOW,10.0,10.0,8.0,10.0,Phillip Wilson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO1W,9.0,7.0,9.0,10.0,Laura Wallace,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOOO3,9.0,6.0,8.0,8.0,James Bennett,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOONN,9.0,5.0,7.0,7.0,Vincent Hahn,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOONO,8.0,5.0,0.0,4.0,Cynthia Riley,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOOG3,10.0,6.0,7.0,7.0,Lynn Rodriguez,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WFOFOOGWO,10.0,8.0,5.0,9.0,Robert Wilson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOON9,8.0,4.0,9.0,8.0,Juan Hensley,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOON9,8.0,4.0,8.0,10.0,Melissa Payne,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO3N,7.0,5.0,0.0,5.0,Eric Foster,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOON1,3.0,3.0,0.0,3.0,Anthony Solomon,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WFOFOOWG9,2.0,0.0,0.0,0.0,Albert Burns,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOONW,6.0,4.0,0.0,3.0,Robin Gibson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOONO,8.0,8.0,9.0,10.0,Lisa Fox,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO3F,9.0,6.0,10.0,9.0,Derrick Bentley,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO3F,9.0,6.0,10.0,9.0,Paul Smith,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOONN,4.0,5.0,0.0,4.0,Teresa Benson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO39,8.0,6.0,8.0,9.0,Edward Barker,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOO3G,9.0,0.0,0.0,0.0,Mary Petersen,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,3.0,1.0,2.0,Tommy Buckley,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,5.0,5.0,0.0,2.0,Jesse Li,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,3.0,0.0,4.0,Kaitlyn Santiago,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,3.0,0.0,4.0,Pamela Moyer,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,3.0,0.0,3.0,Christopher Gonzalez,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,5.0,0.0,2.0,Lisa Nelson,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,5.0,5.0,0.0,3.0,Melissa Bennett,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,5.0,5.0,1.0,2.0,Alan Smith,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,6.0,4.0,1.0,2.0,Paul Smith,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOON3O,5.0,4.0,0.0,3.0,Sean Webb,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GGNR,docente GGNR
WNOFOOWWW,4.0,3.0,2.0,3.0,Cynthia Wheeler,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOW99,7.0,6.0,7.0,7.0,Alicia Chambers,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO1N,6.0,3.0,6.0,6.0,Matthew White,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWFN,9.0,6.0,9.0,8.0,Brandi Gonzales,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWOW,6.0,4.0,6.0,6.0,Sean Smith,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOOWFW,0.0,0.0,0.0,0.0,Alexander Williams,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOONO,10.0,3.0,7.0,8.0,Cameron Hill,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOONG3,6.0,0.0,1.0,1.0,Regina Gonzales,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO1O,9.0,3.0,7.0,7.0,Bonnie Rivera,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOOWWG,2.0,5.0,9.0,7.0,Charles Summers,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOON9O,6.0,2.0,4.0,5.0,Kelly Cole,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWFG,4.0,1.0,2.0,1.0,Bradley Johnson,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOO9ON,5.0,5.0,3.0,4.0,Samantha Sullivan,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWFF,10.0,6.0,8.0,9.0,Daniel Williams,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO1O,8.0,5.0,7.0,8.0,Melanie Harris,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWWN,6.0,4.0,3.0,6.0,Brandy Reyes,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOONG3,6.0,6.0,8.0,9.0,Gabriela Anderson,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOONOF,7.0,3.0,8.0,7.0,Alex Cardenas,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOOOG,0.0,1.0,0.0,0.0,Emily Jones,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOONNG,6.0,4.0,4.0,7.0,Kevin White,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOOGO3,6.0,1.0,1.0,0.0,Joel Olson,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOWOF,8.0,3.0,5.0,6.0,Vanessa Moore,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOONGN,6.0,3.0,0.0,1.0,Tiffany Scott,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOOFO,8.0,7.0,9.0,10.0,John Vasquez,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO3W,9.0,5.0,1.0,1.0,Pamela Nichols,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOONG,8.0,6.0,8.0,7.0,Anthony Wilson,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOOF1,4.0,6.0,6.0,5.0,Rachel Gonzalez,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO3O,9.0,6.0,7.0,7.0,Jessica Gonzalez,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOONNF,2.0,1.0,0.0,1.0,Christopher Rios,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOONF,7.0,3.0,8.0,7.0,Jessica Garcia DDS,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOOGWF,10.0,5.0,8.0,9.0,Kendra Evans,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOON3,7.0,2.0,6.0,6.0,Abigail James,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WFOFOOOO1,5.0,2.0,0.0,0.0,Michael Bender,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO3N,1.0,0.0,0.0,1.0,Cassandra Evans,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOO3O,8.0,3.0,7.0,7.0,Lee Jackson,II0002,Propedéutico de matematicas para ingenierias,4,201403 Otoño,GGRR,docente GGRR
WNOFOOOGO,5.0,5.0,0.0,0.0,Vanessa Sullivan,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOGOW,8.0,4.0,9.0,7.0,Albert Johnson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOWOW,8.0,1.0,4.0,5.0,Daniel Reyes PhD,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOGFO,1.0,0.0,0.0,1.0,Lance King,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOW1,10.0,8.0,9.0,9.0,Kimberly Mckee,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOFG,9.0,4.0,6.0,7.0,Vincent Harris,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOGF,6.0,5.0,5.0,6.0,Keith Lee,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOG1N,7.0,2.0,4.0,5.0,Morgan Peterson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOW19,9.0,6.0,9.0,7.0,Matthew Mitchell,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOW9N,7.0,8.0,9.0,9.0,Madison Thomas,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOWOF,8.0,6.0,3.0,6.0,Zachary Hanson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9GG,3.0,1.0,0.0,0.0,Kayla Robinson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9WW,7.0,6.0,8.0,8.0,Christine Mclaughlin,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOG3O,8.0,4.0,5.0,5.0,Taylor Long PhD,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOFW,9.0,5.0,8.0,7.0,Lydia Chambers,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOFOF,8.0,9.0,9.0,10.0,Ariel Mahoney,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOGW,10.0,7.0,9.0,8.0,Carlos Nelson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOFOG,10.0,9.0,10.0,8.0,Lindsey Underwood,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOFOW,10.0,5.0,8.0,9.0,Andrea Hansen,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOON9W,9.0,5.0,7.0,8.0,Austin Matthews,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOONFN,8.0,8.0,9.0,10.0,Lindsay Schaefer,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOONFN,9.0,8.0,9.0,9.0,Samantha Stout,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOWOO,7.0,6.0,7.0,7.0,Adam Morris,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOON1F,8.0,7.0,9.0,9.0,Hailey Woodard,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOG3N,7.0,3.0,4.0,6.0,Leslie Hoffman,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOONWN,6.0,3.0,4.0,5.0,Rachel Martinez,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOFN,6.0,1.0,0.0,0.0,Savannah Davis,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOFO,4.0,0.0,0.0,1.0,Kelsey Chang,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOON1N,1.0,0.0,0.0,0.0,Chad Walters,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOW9W,8.0,4.0,4.0,5.0,Charles Hernandez MD,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOGO,6.0,0.0,0.0,1.0,Sara Lee,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOW93,6.0,2.0,0.0,1.0,Calvin King,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOWN3,10.0,8.0,7.0,8.0,Steven Lopez,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9O9,9.0,5.0,7.0,9.0,Mary Simmons,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOOGN,10.0,8.0,9.0,10.0,Susan Parker DDS,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOONWW,8.0,5.0,9.0,7.0,Kelly Mclean DDS,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOW9G,10.0,9.0,10.0,9.0,Ricardo Wright,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,7.0,9.0,10.0,Michelle Atkinson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,8.0,10.0,10.0,Richard Cole,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,7.0,10.0,10.0,Angela Hall,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,9.0,10.0,10.0,Kristina Meyers,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,8.0,10.0,10.0,Pamela Simpson,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,7.0,10.0,10.0,Jonathan Davis,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,7.0,10.0,10.0,Lisa Crawford,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,9.0,9.0,9.0,Mary Everett,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,9.0,9.0,10.0,9.0,Darlene Shaffer,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOO9OF,10.0,7.0,10.0,9.0,Gabriel Collier,II0002,Propedéutico de matematicas para ingenierias,5,201403 Otoño,GGRR,docente GGRR
WNOFOOO9F,0.0,0.0,8.0,9.0,Elizabeth Sanchez,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOO1N,0.0,0.0,7.0,7.0,Holly Vasquez,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOWWO,0.0,0.0,7.0,8.0,Brandon Hayes,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOWO3,0.0,0.0,8.0,7.0,Frank Melton,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOONO3,0.0,0.0,7.0,7.0,Amanda Bowman,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOWOG,0.0,0.0,7.0,8.0,Brittney Harris,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOWO1,0.0,0.0,8.0,8.0,Kathryn Price,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOWOO,0.0,0.0,7.0,8.0,Raymond Roberts,II0002,Propedéutico de matematicas para ingenierias,1,201403 Otoño,GN,docente GN
WNOFOOOO1,0.0,0.0,7.0,7.0,Kathryn Turner,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOG1O,0.0,0.0,8.0,8.0,Cynthia Wood,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOOON,0.0,0.0,8.0,8.0,Cheryl Salazar,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOG19,0.0,0.0,8.0,8.0,Kimberly Carpenter,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOGFN,0.0,0.0,7.0,8.0,Aaron Figueroa,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOOF3,0.0,0.0,9.0,8.0,Heather Peterson,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOO33,0.0,0.0,7.0,7.0,Elizabeth Valentine,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOW9O,0.0,0.0,7.0,7.0,Mr. William Russell,II0002,Propedéutico de matematicas para ingenierias,2,201403 Otoño,GN,docente GN
WNOFOOWOW,6.0,10.0,9.0,7.0,Jose Mullins,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOW1N,5.0,8.0,7.0,7.0,Marissa Vasquez,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOWOW,6.0,9.0,7.0,7.0,Gary Meyers,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOOGF,5.0,5.0,8.0,8.0,Russell Ruiz,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOWON,7.0,5.0,9.0,7.0,Jordan Dean,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOO9O1,5.0,8.0,10.0,7.0,Elizabeth Hamilton,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOW91,6.0,10.0,7.0,7.0,Paul Miller,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOGO1,6.0,8.0,9.0,7.0,Samantha Weiss,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOONO1,6.0,10.0,8.0,7.0,Theresa Mcdonald,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOO9OO,7.0,9.0,5.0,7.0,Anthony Haynes,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOWWN,8.0,8.0,9.0,8.0,Kathryn Franklin,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOONO,7.0,10.0,5.0,8.0,Ms. Bridget Wood,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOOF1,6.0,10.0,4.0,8.0,James Scott,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOONF9,6.0,9.0,7.0,7.0,Andrew Jones,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOON3,5.0,8.0,7.0,7.0,Joshua Brock,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOONN,7.0,8.0,10.0,7.0,Nancy Wood,II0002,Propedéutico de matematicas para ingenierias,2,201501 Primavera,OOG,docente OOG
WNOFOOOGO,8.0,2.0,4.0,5.0,Sara Walsh,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWGO,1.0,0.0,1.0,0.0,Gary Moore,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOOON,0.0,0.0,0.0,0.0,Stephen Roberts,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOG3O,8.0,8.0,4.0,7.0,Richard Johnson,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOON9O,5.0,0.0,0.0,3.0,Stephen Morton,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOO11,3.0,1.0,0.0,2.0,Alexander Diaz,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WFOFOOWGO,1.0,0.0,0.0,1.0,Jamie Graham,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOONW,9.0,6.0,4.0,7.0,Joshua Gross,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWO9,5.0,2.0,2.0,5.0,Jose Villa,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWWO,9.0,5.0,5.0,8.0,Justin Swanson,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOONW1,10.0,6.0,0.0,7.0,Chelsea Hoover,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOW9W,5.0,2.0,0.0,5.0,Jean Rodriguez,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOO3W,6.0,2.0,3.0,6.0,Justin Wells,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOOGO,1.0,1.0,0.0,0.0,Crystal Pacheco,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWGG,9.0,4.0,5.0,8.0,Lindsey Howell,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWNN,6.0,5.0,1.0,4.0,Michael Nguyen,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOO3N,2.0,0.0,0.0,1.0,Denise Hunter MD,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOON1,7.0,0.0,3.0,6.0,Michael Goodwin,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWNO,6.0,5.0,0.0,4.0,Jay Livingston,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWFO,6.0,2.0,0.0,5.0,Rebecca Reid,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOOF9,10.0,7.0,4.0,7.0,Erik Ingram,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOONGG,8.0,3.0,9.0,7.0,Jeffrey Smith,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOON3O,6.0,6.0,4.0,4.0,Justin Nelson,II0002,Propedéutico de matematicas para ingenierias,1,201501 Primavera,2RG,docente 2RG
WNOFOOWWW,7.0,6.0,10.0,9.0,James Moore,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
WNOFOOO1N,5.0,5.0,6.0,6.0,Robert Donovan,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
WFOFOONWN,5.0,3.0,0.0,1.0,Jaime Herrera,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
WFOFOOWFW,1.0,9.0,7.0,9.0,Angela Burnett,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
WNOFOOWG1,9.0,6.0,10.0,7.0,Janet Harrison,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
WNOFOOG1N,9.0,6.0,5.0,6.0,Kristy Craig,II0002,Propedéutico de matematicas para ingenierias,3,201501 Primavera,GGRR,docente GGRR
